[MM] Killing old instance PID 80431
[MM] Killing old instance PID 80467
[MM] === BTC 15-min Spread Scalper ===
[MM] UTC: 2026-03-31 02:50:21.200909+00:00
[MM] size=6.0  sell_deadline=+0s  poll=1.0s
[MM] Balance: $20.17
[MM] --- main loop #1 @ 02:50:22 UTC ---
[MM] Streak: 1x DN → enter 600s before start

[MM] ==================================================
[MM] Bitcoin Up or Down - March 30, 11:00PM-11:15PM ET
[MM] start=2026-03-31T03:00:00+00:00  sell_deadline=+0s
[MM] Side: UP (bid depth UP=4540 vs DN=717)
[MM] Trading UP token=11847292330016590094...
[MM] Balance: $20.17
[MM] --- Round 1 (UP) ---
[BUY] BUY 6sh @ 0.46  oid=0x299c08a387bc85b95a537805654012f0dfb433100a7b2a943328d87435044071
[MM] bb=0.46 ba=0.47 sp=0.01 | BUY@0.46 | bal=0.00 | 572s to start
[SELL] place error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[SELL] retry 2/2: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[SELL] place error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[MM] SELL place failed, possible pending settlement, waiting...
[SELL] retry 1/2: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[SELL] retry 2/2: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[SELL] place error: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 6958039, sum of active orders: 950000, sum of matched orders: 0, order amount: 6950000'}]
[MM] SELL place failed, possible pending settlement, waiting...
[MM] SELL DEADLINE (bought @ 0.46)
[DEADLINE] Cancelling 1 open orders for token
[MM] Market selling 6.95sh
[CLOSE] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[CLOSE] retry 2/2: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 8039, order amount: 6950000'}]
[CLOSE] market sell fail: PolyApiException[status_code=400, error_message={'error': 'not enough balance / allowance: the balance is not enough -> balance: 8039, order amount: 6950000'}]
[MM] --- main loop #19 @ 04:30:18 UTC ---
[MM] Streak: 0x NONE → enter 600s before start
[MM] next: Bitcoin Up or Down - March 31, 12:45AM-1:00AM ET in 881s, waiting 281s
[MM] --- main loop #20 @ 04:35:00 UTC ---
[MM] Streak: 7x DN → enter 300s before start
[MM] next: Bitcoin Up or Down - March 31, 12:45AM-1:00AM ET in 599s, waiting 299s
[MM] --- main loop #21 @ 04:40:02 UTC ---
[GAMMA] retry 1/3: HTTPSConnectionPool(host='gamma-api.polymarket.com', port=443): Read timed out.
[MM] Streak: 7x DN → enter 300s before start

[MM] ==================================================
[MM] Bitcoin Up or Down - March 31, 12:45AM-1:00AM ET
[MM] start=2026-03-31T04:45:00+00:00  sell_deadline=+0s
[MM] Side: DN (bid depth DN=4671 vs UP=2871)
[MM] Trading DN token=63222877432510157490...
[MM] Balance: $15.38
[MM] --- Round 1 (DN) ---
[BUY] BUY 6sh @ 0.44  oid=0x733cde9c579744821859e2f8880f28aa347cd5692e85d64194839b111abbd6f4
[MM] bb=0.43 ba=0.45 sp=0.02 | BUY@0.44 | bal=0.00 | 280s to start
[MM] bb=0.44 ba=0.45 sp=0.01 | BUY@0.44 | bal=0.00 | 271s to start
[MM] bb=0.44 ba=0.45 sp=0.01 | BUY@0.44 | bal=0.00 | 262s to start
[MM] bb=0.44 ba=0.45 sp=0.01 | BUY@0.44 | bal=0.00 | 260s to start
[MM] bb=0.44 ba=0.45 sp=0.01 | BUY@0.44 | bal=0.00 | 251s to start
[BUY] cancelled 0x733cde9c579744...
[MM] BUY confirmed by balance: 1.79sh (price est 0.44)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (241s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (240s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (226s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (225s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (211s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (196s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (182s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (181s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (167s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (166s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (152s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (150s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (136s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (135s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (121s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (106s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (91s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (77s)
[BAL] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (76s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (62s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (60s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (46s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (45s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (31s)
[MM] bal=1.78 < 5.0 min for GTC, will FOK at deadline (16s)
[BOOK] retry 1/2: PolyApiException[status_code=None, error_message=Request exception!]
[MM] SELL DEADLINE (bought @ 0.44)
[MM] Market selling 1.78sh
[CLOSE] FOK skip: 1.78sh × $0.42 = $0.75 < $1 min
[MM] Position too small to sell via FOK, will resolve naturally
[MM] CLEANUP DN: 1.79sh worth $0.75 < $1, skipping
[MM] --- main loop #22 @ 04:45:07 UTC ---
[MM] Streak: 0x NONE → enter 600s before start
[MM] next: Bitcoin Up or Down - March 31, 1:00AM-1:15AM ET in 892s, waiting 292s
[MM] --- main loop #23 @ 04:50:00 UTC ---
[MM] Streak: 7x DN → enter 300s before start
[MM] next: Bitcoin Up or Down - March 31, 1:00AM-1:15AM ET in 599s, waiting 299s
